Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|486-488---Transporte por ductos. Transporte turístico. Servicios relacionados con el transporte",NA,NA,NA,NA,NA,NA,NA,-0.809,-2.375,1.858,3.659,-1.606,-0.393,0.648,-0.439,-5.873,-9.244,-8.058,-3.183,-5.354,-6.069,0.346,5.158,2.132,0.871,2.708,2.51,2.086,0.525,2.87,3.512,6.713,1.703,2.322,3.445,10.501,10.091,9.988,7.244,10.293,10.187,9.41,5.528,2.925,1.362,-0.09,4.207,3.224,2.367,2.015,2.093,1.696,1.327,2.054,1.932,1.779,1.966,3.991,3.04,1.938,2.981,3.001,2.734,1.583,1.408,2.647,4.583,1.494,1.884,2.557,2.295,3.255,2.599,4.99,2.781,2.719,3.297,6.667,6.269,7.26,7.547,6.465,6.736,6.946,6.341,4.585,4.333,4.385,5.45,5.068,4.89,5.682,7.192,4.979,4.625,6.442,5.944,5.603,4.451,5.609,6.034,2.757,5.038,5.374,4.703,3.095,-1.897,-3.223,-3.542,0.552,-0.728,-1.436,-9.364,-8.351,-5.126,0.066,-8.86,-7.626,-5.733,4.355,9.273,5.583,3.199,6.813,6.396,5.56,3.486,3.577,4.62,4.886,3.533,3.899,4.151,3.59,0.256,0.123,1.238,1.885,1.287,1.275,0.537,1.443,1.73,-0.154,0.993,1.24,0.882,2.093,3.474,3.486,3.412,2.791,3.025,3.124,3.961,3.12,3.336,3.728,3.533,3.467,3.533,2.743,1.676,3.053,4.106,2.202,2.49,2.903,0.965,5.987,-0.641,1.797,3.497,2.091,2.015,4.228,3.4,5.533,0.687,3.801,4.374,3.422,-2.464,-2.985,-3.023,-1.475,-2.732,-2.83,-2.489,-2.017,-40.305,-23.955,-12.108,-21.661,-22.427,-19.807,-8.104,58.442,31.831,25.657,17.913,22.467,23.355,23.427,17.919,,,20.534,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|491-492---Servicios postales. Servicios de mensajería y paquetería ",NA,NA,NA,NA,NA,NA,NA,10.56,12.075,10.647,7.322,11.314,11.091,10.103,16.578,-2.653,-4.058,-3.793,6.937,3.264,1.461,-0.639,14.866,14.402,15.47,6.437,8.909,10.499,15.439,21.437,16.347,19.168,18.393,17.726,18.091,10.871,8.528,19.465,14.856,9.687,12.838,13.353,10.739,9.036,3.615,0.555,9.888,7.748,5.886,5.588,2.982,6.294,12.035,4.295,4.951,6.692,-0.165,6.265,5.022,-2.545,2.984,3.661,2.059,-9.039,-11.602,-13.168,-6.204,-10.334,-11.288,-10.035,6.962,9.308,8.412,-1.573,8.131,8.223,5.706,-10.132,-21.982,-25.867,-23.04,-16.099,-19.323,-20.212,-26.941,-9.916,-12.58,-9.253,-18.968,-17.031,-15.236,-12.738,-24.177,-21.729,-22.701,-18.693,-19.663,-20.414,-11.089,-9.03,-0.174,-1.893,-10.089,-7.002,-5.776,-3.105,-2.919,-6.612,-2.59,-3.014,-4.216,-3.81,2.655,2.424,11.364,15.285,2.541,5.416,7.913,0.38,-6.15,-8.062,-7.227,-2.827,-4.629,-5.331,-10.482,0.434,-6.148,9.605,-5.304,-5.584,-1.56,4.441,2.104,8.548,-1.389,3.265,5.008,3.121,-1.415,0.441,-4.142,0.895,-0.492,-1.736,-0.994,3.43,-4.029,-0.062,4.146,-0.315,-0.231,1.027,5.182,9.408,7.823,9.602,7.225,7.424,8.069,7.12,12.773,12.771,7.124,9.908,10.866,9.741,12.95,6.843,10.97,6.461,9.859,10.237,9.129,6.677,15.956,9.881,6.828,11.244,10.777,9.647,-2.51,-6.556,1.986,5.718,-4.585,-2.353,-0.103,13.436,11.725,24.024,25.227,12.576,16.637,19.172,24.094,19.27,-2.105,4.91,21.689,12.713,10.294,10.7,8.852,,,9.797,,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|493---Servicios de almacenamiento",NA,NA,NA,NA,NA,NA,NA,14.526,6.51,-15.921,-15.263,11.487,-1.645,-5.193,-14.404,-20.072,-24.125,-38.836,-16.457,-19.598,-24.078,-25.902,6.09,-0.696,12.004,-14.816,-9.359,-5.351,7.103,6.088,23.032,61.505,6.665,13.596,24.232,-17.817,30.919,-0.347,26.945,3.101,1.519,8.857,-8.928,19.714,19.714,-3.384,6.682,12.549,7.186,37.175,10.394,-0.443,-1.566,20.796,10.626,6.927,-3.091,32.03,1.045,10.998,16.539,9.862,10.18,23.691,-0.178,-8.435,-1.701,8.576,1.834,0.839,13.426,6.566,-0.394,0.354,9.432,5.93,4.401,4.936,2.016,10.028,17.064,3.281,5.542,8.579,29.623,37.762,40.223,30.113,34.18,36.292,34.535,13.44,7.399,0.477,2.4,9.967,6.556,5.413,0.959,6.823,16.89,16.907,4.252,8.535,10.771,7.289,-0.028,-3.447,-6.966,3.08,0.697,-1.462,-7.412,-10.964,-5.067,1.355,-9.394,-7.88,-5.423,3.851,9.529,7.991,4.059,6.964,7.335,6.401,4.074,-1.721,-1.535,-3.22,0.82,-0.034,-0.923,-1.561,-0.668,2.901,1.405,-1.072,0.348,0.636,2.234,1.137,3.964,6.293,1.631,2.486,3.531,7.356,5.291,5.209,5.84,6.227,5.848,5.846,4.843,4.389,4.254,4.95,4.597,4.47,4.606,3.274,1.986,3.673,3.819,2.577,2.981,3.218,0.726,2.398,-0.76,4.775,1.625,0.739,1.887,-5.582,-0.337,-0.775,-10.593,-2.739,-2.021,-4.528,-5.135,-3.211,-0.289,1.054,-4.066,-2.667,-1.648,7.435,2.037,3.161,1.858,4.41,3.936,3.351,-1.376,-1.722,-0.993,16.498,-1.565,-1.35,3.6,13.645,10.92,,,12.155,,
Actividades terciarias|51---Información en medios masivos,NA,NA,NA,NA,NA,NA,NA,2.702,4.795,3.976,6.263,3.782,3.852,4.428,2.287,-6.072,-7.243,-2.978,-2.068,-3.944,-3.709,-5.604,5.46,11.315,12.354,-0.076,3.911,5.979,11.212,8.212,1.048,8.587,9.63,6.412,6.977,17.181,12.388,11.193,2.518,14.686,13.442,10.563,4.536,8.43,9.419,14.09,6.522,7.533,9.135,11.342,10.393,8.436,6.172,10.849,9.992,9.016,4.776,4.517,3.067,3.522,4.642,4.091,3.949,0.944,4.238,2.355,5.871,2.645,2.544,3.369,6.784,5.298,8.491,13.08,6.005,6.865,8.442,17.448,14.375,16.256,14.975,15.847,15.991,15.722,15.157,14.484,13.976,12.973,14.811,14.517,14.111,10.826,12.43,12.302,14.33,11.649,11.878,12.516,19.348,18.04,19.699,15.768,18.672,19.033,18.17,8.08,8.675,0.523,4.348,8.386,5.604,5.279,4.718,7.578,8.401,4.798,6.191,6.935,6.386,2.588,0.044,-0.925,-1.407,1.26,0.514,0.028,-0.362,2.413,7.961,6.22,1.069,3.388,4.094,12.945,11.725,8.348,16.409,12.308,10.917,12.314,7.799,3.753,4.585,1.651,5.696,5.315,4.349,5.041,8.303,3.655,4.573,6.705,5.666,5.385,16.274,15.2,22.172,27.147,15.718,17.875,20.239,19.99,18.65,16.784,12.978,19.299,18.428,16.959,11.627,10.162,8.695,8.399,10.876,10.131,9.68,2.125,6.936,4.948,8.24,4.576,4.701,5.612,2.686,-3.158,7.073,6.645,-0.357,2.154,3.339,5.455,0.16,-5.829,-3.805,2.775,-0.274,-1.235,-9.264,7.916,8.973,5.037,-0.788,2.478,3.156,15.181,11.033,,,12.955,,
"Actividades terciarias|51---Información en medios masivos|511---Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",NA,NA,NA,NA,NA,NA,NA,4.712,14.212,3.272,-1.688,9.985,6.906,4.873,-12.957,-34.087,-31.643,-25.551,-25.135,-28.018,-27.471,-30.57,-8.084,-2.309,3.62,-19.16,-12.071,-8.498,13.982,16.401,23.86,16.503,15.378,19.342,18.61,18.379,9.331,6.903,4.599,13.112,10.1,8.707,6.926,11.943,0.101,11.417,9.749,5.204,6.718,16.73,14.012,6.259,7.545,15.17,11.177,10.253,-3.383,-0.515,-4.856,-7.084,-1.754,-3.083,-4.076,-10.075,0.964,-7.301,7.184,-3.725,-5.229,-2.245,5.513,-4.888,-5.879,-1.413,-0.762,-2.866,-2.483,1.258,4.471,4.125,-2.245,3.116,3.518,1.983,-0.565,-0.062,-0.768,1.63,-0.27,-0.47,0.067,0.288,0.803,1.592,1.95,0.59,0.991,1.24,8.601,9.243,8.147,10.758,8.978,8.644,9.196,7.786,8.02,5.947,1.4,7.924,7.133,5.614,-3.993,-5.392,-6.95,-12.687,-4.819,-5.662,-7.449,-5.363,-0.656,1.265,0.82,-2.602,-1.092,-0.633,2.103,1.028,5.029,8.603,1.46,2.886,4.278,3.227,5.251,-0.721,1.426,4.433,2.33,2.101,-2.66,0.752,0.633,2.821,-0.611,-0.119,0.622,12.817,1.935,6.042,-1.303,6.193,6.133,4.219,5.577,2.048,-0.49,11.113,3.515,1.919,4.16,-3.073,14.201,-3.095,0.389,6.878,2.998,2.319,-6.313,-9.345,1.104,-5.905,-8.179,-4.781,-5.068,-14.477,-6.137,-0.544,2.32,-9.409,-5.964,-3.869,-6.996,-4.789,-1.484,-3.016,-5.606,-3.912,-3.671,12.794,2.378,-11.291,-12.344,6.179,-1.184,-4.208,14.809,74.919,8.018,6.666,51.618,35.122,28.065,17.482,10.366,,,12.455,,
"Actividades terciarias|51---Información en medios masivos|512---Industria fílmica y del video, e industria del sonido",NA,NA,NA,NA,NA,NA,NA,-18.415,-21.228,-20.399,-15.508,-19.789,-19.939,-19.006,-14.42,-11.812,-6.406,1.302,-13.17,-11.514,-8.698,15.205,23.039,23.479,17.557,19.02,20.175,19.537,14.074,10.411,8.814,13.296,12.23,11.321,11.795,17.64,23.262,23.341,14.44,20.424,21.183,19.545,10.012,4.862,5.592,5.279,7.401,6.922,6.54,8.076,8.767,10.864,13.004,8.418,9.058,9.965,6.253,7.43,4.513,5.376,6.838,6.22,6.02,3.147,9.272,6.344,-0.2,6.205,6.242,4.729,-0.855,-6.64,-6.006,-7.872,-3.827,-4.397,-5.175,0.343,-2.347,3.343,2.814,-0.998,0.119,0.705,2.36,0.461,3.902,-1.137,1.426,2.084,1.369,5.298,3.457,0.879,0.297,4.401,3.449,2.767,1.547,1.634,10.073,9.185,1.589,3.826,4.958,1.445,10.251,6.53,0.901,5.698,5.931,4.826,-6.372,-5.698,2.613,5.453,-6.032,-3.602,-1.687,-0.118,10.095,13.366,7.972,5.046,7.536,7.635,5.41,7.525,7.208,3.042,6.531,6.744,5.902,1.889,11.235,7.118,15.725,6.888,6.961,8.902,8.795,-1.901,16.213,6.434,2.841,7.084,6.931,11.691,4.612,-7.384,7.3,7.932,2.658,3.746,13.781,7.079,6.88,13.57,10.332,9.259,10.304,13.904,0.411,24.594,17.937,7.165,12.461,13.827,9.986,5.893,-0.374,12.008,8.071,5.227,6.98,-3.123,12.189,13.536,-3.43,3.899,6.971,4.156,-0.174,10.064,3.345,9.372,4.895,4.371,5.626,-32.626,-87.52,-83.529,-71.7,-61.146,-68.644,-69.438,-57.95,158.364,128.003,45.843,-21.85,4.519,14.459,89.196,96.526,,,93.24,,
Actividades terciarias|51---Información en medios masivos|515---Radio y televisión,NA,NA,NA,NA,NA,NA,NA,-3.876,-1.321,1.774,6.91,-2.531,-1.007,0.669,1.455,-6.175,-7.771,-2.62,-2.61,-4.489,-4.069,-0.481,9.294,7.444,4.692,4.537,5.559,5.361,0.146,-1.92,-2.111,2.18,-0.963,-1.374,-0.568,11.31,14.053,16.137,8.973,12.768,13.965,12.801,5.721,2.827,2.461,2.949,4.165,3.548,3.413,4.194,4.266,2.855,-0.825,4.232,3.739,2.716,-7.992,-9.443,-7.358,-3.431,-8.762,-8.264,-7.218,-3.723,5.339,2.21,-1.268,1.051,1.467,0.851,-0.449,-7.506,-5.771,12.845,-4.325,-4.847,-0.947,4.16,2.159,4.839,2.287,3.098,3.721,3.361,2.703,2.442,-0.349,-0.108,2.566,1.512,1.109,-2.703,2.847,-2.219,0.833,0.213,-0.65,-0.286,10.239,6.893,13.355,7.458,8.435,10.154,9.484,5.653,0.815,0.35,-4.305,3.081,2.099,0.539,4.523,4.635,-0.799,2.879,4.581,2.68,2.726,2.686,5.595,9.447,15.169,4.199,5.991,8.123,10.831,1.6,0.492,-0.261,5.965,4.035,2.972,-2.218,0.944,1.931,4.129,-0.62,0.249,1.179,-1.379,-1.691,0.344,8.235,-1.539,-0.887,1.363,5.812,-0.659,-4.916,-0.324,2.495,-0.103,-0.161,12.008,23.798,6.447,4.29,17.866,14.056,11.488,-2.718,-11.632,-10.324,-8.826,-7.369,-8.289,-8.422,-1.364,8.127,8.807,3.812,3.36,5.019,4.723,0.529,-1.652,10.915,1.145,-0.606,3.028,2.571,-4.131,-14.673,-13.921,-12.673,-9.563,-11.043,-11.434,-22.331,-31.674,-15.199,-7.745,-26.873,-23.037,-19.427,11.791,42.646,25.359,-6.619,25.807,25.645,16.925,7.392,57.735,,,33.322,,
Actividades terciarias|51---Información en medios masivos|517---Telecomunicaciones,NA,NA,NA,NA,NA,NA,NA,12.217,12.042,10.301,15.064,12.128,11.478,12.405,13.981,9.766,8.935,6.117,11.841,10.817,9.572,-4.761,4.263,16.116,16.024,-0.263,5.409,8.131,14.135,9.647,-6.451,7.79,11.797,4.836,5.649,19.253,10.195,9.052,-2.245,14.624,12.727,8.524,2.276,10.7,16.749,20.469,6.415,9.818,12.511,13.543,12.153,10.89,6.68,12.832,12.153,10.671,10.384,10.247,9.334,8.005,10.314,9.975,9.461,4.03,3.91,4.914,8.879,3.969,4.294,5.475,10.944,14.535,18.861,20.154,12.766,14.876,16.279,26.778,22.492,23.059,22.162,24.569,24.028,23.516,21.533,21.534,20.516,18.514,21.534,21.172,20.45,15.019,17.023,17.401,19.219,16.034,16.517,17.239,23.916,22.649,22.912,17.873,23.269,23.142,21.71,9.084,9.491,-0.607,5.861,9.291,5.773,5.796,6.678,10.747,11.993,6.778,8.751,9.834,9.029,3.339,-1.382,-3.384,-3.633,0.89,-0.566,-1.357,-2.159,2.207,9.346,7.111,0.055,3.13,4.133,16.531,13.619,10.088,19.121,15.022,13.291,14.802,9.34,5.204,4.617,0.6,7.224,6.335,4.792,4.095,9.95,5.172,5.27,7.035,6.41,6.116,17.576,16.292,27.077,31.792,16.914,20.283,23.231,24.071,23.505,19.977,15.191,23.78,22.448,20.46,13.462,11.838,9.779,9.216,12.631,11.652,11.014,3.229,7.889,4.488,9.732,5.598,5.223,6.385,3.494,-3.228,8.981,7.877,0.003,3.012,4.305,9.331,7.87,-0.308,0.81,8.597,5.44,4.167,-8.708,3.013,7.128,4.675,-2.857,0.489,1.603,14.14,7.288,,,10.513,,
"Actividades terciarias|51---Información en medios masivos|518---Procesamiento electrónico de información, hospedaje y otros servicios relacionados",NA,NA,NA,NA,NA,NA,NA,18.191,20.871,11.024,-3.179,19.316,16.652,11.335,-21.122,-35.331,-36.515,-27.037,-27.161,-30.021,-29.325,-7.299,17.55,30.979,30.48,2.078,10.094,15.002,23.49,21.762,14.546,12.291,22.739,20.036,17.92,12.117,10.288,12.872,9.392,11.328,11.815,11.185,7.219,8.577,11.483,10.754,7.799,8.97,9.426,13.216,10.668,7.527,3.396,12.12,10.626,8.754,-1.668,-4.247,-5.234,-4.828,-2.763,-3.544,-3.86,-8.571,-5.662,-6.807,-6.631,-7.355,-7.185,-7.05,-3.948,-6.324,-3.05,2.082,-4.959,-4.364,-2.785,4.596,10.314,10.499,13.395,6.995,8.103,9.464,11.336,10.148,6.898,4.174,10.822,9.554,8.121,-4.25,-1.807,0.847,5.066,-3.199,-1.924,-0.13,10.889,13.324,9.579,10.506,11.951,11.182,11,10.699,16.51,7.082,-1.734,13.265,11.289,7.789,-12.638,-10.92,-11.456,-8.204,-11.858,-11.734,-10.869,7.338,13.145,25.125,-6.554,10.003,14.667,9.312,-2.328,3.756,6.738,8.148,0.544,2.629,3.819,-4.174,3.942,2.837,3.492,-0.22,0.85,1.444,-1.123,-2.04,-4.095,6.333,-1.588,-2.483,-0.462,4.724,6.603,6.394,-1.642,5.673,5.926,4.073,6.318,-2.464,-14.229,-19.005,1.843,-3.823,-7.337,-33.061,-31.258,-21.825,-14.36,-32.181,-28.925,-25.978,6.867,6.943,10.665,16.828,6.905,8.205,10.223,3.378,5.525,4.604,2.282,4.441,4.499,3.949,12.053,-0.951,10.945,4.418,5.55,7.46,6.717,0.337,-10.809,-9.516,-7.201,-4.893,-6.583,-6.731,-3.282,21.759,11.357,19.667,7.737,9.019,11.549,7.685,8.635,,,8.157,,
Actividades terciarias|51---Información en medios masivos|519---Otros servicios de información,NA,NA,NA,NA,NA,NA,NA,7.775,11.105,8.49,1.719,9.453,9.116,7.046,-10.705,-22.994,-27.551,-25.581,-16.992,-20.664,-21.971,-17.107,-4.404,5.229,11.458,-11.078,-5.9,-1.497,6.273,11.663,10.752,10.649,9.024,9.637,9.928,8.815,8.28,10.407,7.31,8.536,9.207,8.659,4.953,6.223,8.183,8.16,5.615,6.546,7.007,7.662,7.343,6.472,3.838,7.495,7.118,6.172,-1.591,-2.815,-3.517,-3.707,-2.231,-2.702,-2.985,-6.908,-4.08,-5.577,-6.042,-5.436,-5.487,-5.643,-2.799,-4.518,-1.771,1.956,-3.707,-3.005,-1.622,4.119,8.946,9.405,8.518,6.646,7.659,7.907,5.334,5.067,2.771,2.44,5.191,4.288,3.751,-1.988,-1.259,-0.025,2.186,-1.599,-1.02,-0.1,7.281,8.865,7.668,10.185,8.13,7.959,8.612,2.512,7.779,10.082,4.273,5.354,7.106,6.262,5.027,0.266,-0.972,-5.582,2.399,1.116,-0.841,-4.947,-4.178,-7.012,-8.32,-4.532,-5.457,-6.253,0.878,-5.311,-5.805,-10.432,-2.48,-3.699,-5.53,14.578,13.009,7.615,3.151,13.751,11.55,9.384,1.978,-7.844,-6.113,3.348,-3.163,-4.184,-2.352,0.986,11.922,13.1,9.899,6.433,8.694,9.004,8.406,2.582,2.782,3.696,5.355,4.447,4.252,1.158,-0.613,-8.224,-14.085,0.255,-2.689,-5.63,-16.13,-22.233,-14.156,-27.244,-19.216,-17.559,-19.835,-33.104,-28.73,-31.285,-9.749,-30.975,-31.081,-26.531,1.585,-14.688,-14.712,-13.175,-6.592,-9.353,-10.354,-15.326,-17.262,-22.515,-21.507,-16.215,-18.23,-19.061,-10.046,6.695,13.356,13.919,-2.458,2.335,5.185,12.224,9.149,,,10.699,,
Actividades terciarias|52---Servicios financieros y de seguros,NA,NA,NA,NA,NA,NA,NA,7.599,6.431,10.271,20.073,6.975,8.037,11.175,17.125,4.113,-7.015,-14.689,10.209,4.542,-0.872,-3.197,-10.556,1.695,-1.029,-6.892,-4.379,-3.567,-6.522,1.845,5.195,5.85,-2.486,-0.095,1.383,17.422,19.391,22.192,13.432,18.414,19.652,18.037,2.67,0.545,1.499,8.259,1.591,1.56,3.231,11.207,10.306,6.723,0.567,10.754,9.406,7.093,3.046,2.624,6.463,9.33,2.835,4.019,5.324,8.033,10.008,5.897,3.085,9.02,7.977,6.729,2.54,1.045,-0.161,14.025,1.786,1.148,4.321,14.834,23.148,30.908,15.564,18.995,22.846,20.886,1.663,-6.417,-12.875,-6.755,-2.522,-6.089,-6.26,1.906,13.113,16.114,14.968,7.479,10.239,11.45,9.081,4.75,8.267,12.288,6.814,7.303,8.62,20.412,33.483,33.406,11.688,27.121,29.255,24.459,15.423,0.77,7.348,13.967,7.526,7.464,9.057,18.423,22.521,12.254,22.277,20.493,17.608,18.803,3.428,-2.212,4.888,9.55,0.531,1.987,3.981,14.88,14.601,15.387,11.443,14.74,14.963,13.985,14.596,20.549,15.676,13.456,17.566,16.914,15.975,9.54,6.64,7.855,10.288,8.056,7.988,8.599,13.507,14.436,16.263,14.976,13.976,14.756,14.815,16.277,12.151,11.509,9.495,14.185,13.261,12.244,7.202,6.8,5.847,3.703,7.002,6.609,5.843,1.905,3.428,7.017,7.317,2.662,4.133,4.955,8.498,5.522,-0.807,-3.936,7.008,4.296,2.123,-2.562,-5.946,-6.327,-7.163,-4.232,-4.923,-5.479,-7.706,-2.129,-1.565,-1.933,-5.002,-3.885,-3.409,1.366,1.011,,,1.189,,
"Actividades terciarias|52---Servicios financieros y de seguros|521-523---Banca central. Instituciones de intermediación crediticia y financiera no bursátil. Actividades bursátiles, cambiarias y de inversión financiera",NA,NA,NA,NA,NA,NA,NA,9.836,4.28,8.59,16.983,6.792,7.373,9.879,11.214,0.401,-10.394,-21.288,5.428,0.255,-5.725,-2.338,-13.223,-0.749,5.435,-7.884,-5.799,-3.195,-2.266,7.342,10.457,10.932,2.346,4.843,6.38,10.616,8.799,10.47,5.767,9.701,9.951,8.849,5.841,4.053,4.32,10.079,4.948,4.744,6.108,12.023,13.261,10.605,2.499,12.636,11.976,9.462,3.489,4.342,8.405,11.311,3.914,5.354,6.834,12.233,12.678,9.638,7.492,12.455,11.526,10.482,7.143,7.566,3.318,15.38,7.355,6.046,8.396,7.768,15.548,27.8,16.54,11.672,16.768,16.707,9.57,4.533,-1.958,2.829,6.955,3.872,3.593,8.986,17.351,18.594,16.501,13.231,14.982,15.385,11.832,7.88,12.84,16.64,9.754,10.793,12.361,25.267,37.396,34.188,7.807,31.537,32.446,25.584,8.366,-7.719,-0.652,7.468,-0.32,-0.435,1.454,16.466,24.171,13.689,25.008,20.317,18.019,19.789,3.488,-3.214,4.556,10.232,0.031,1.542,3.839,14.031,13.162,14.013,9.276,13.597,13.74,12.488,13.423,19.721,14.747,12.699,16.555,15.932,15.051,9.63,7.077,8.766,11.67,8.326,8.476,9.329,15.055,16.043,18.081,16.054,15.554,16.418,16.319,16.989,11.892,10.813,9.284,14.405,13.159,12.105,7.636,7.884,6.491,3.098,7.759,7.328,6.206,-0.281,0.566,4.238,4.445,0.139,1.521,2.274,6.361,4.404,-2.493,-6.097,5.385,2.658,0.356,-4.74,-7.798,-8.113,-8.965,-6.25,-6.863,-7.38,-9.981,-3.211,-2.611,-2.822,-6.693,-5.369,-4.753,1.592,0.758,,,1.172,,
"Actividades terciarias|52---Servicios financieros y de seguros|524---Compañías de fianzas, seguros y pensiones",NA,NA,NA,NA,NA,NA,NA,0.975,14.513,16.007,30.5,7.587,10.275,15.544,36.167,16.821,3.786,5.269,26.109,18.613,14.686,-5.455,-2.708,8.437,-15.648,-4.132,-0.439,-4.547,-18.088,-12.578,-8.093,-8.517,-15.396,-13.059,-11.975,39.491,53.517,57.772,39.708,46.574,50.363,47.72,-5.481,-7.465,-4.498,3.535,-6.53,-5.809,-3.617,8.859,2.719,-2.287,-4.762,5.644,2.789,0.886,1.736,-2.24,1.362,3.448,-0.288,0.276,1.031,-4.627,1.939,-4.617,-10.994,-1.35,-2.48,-4.554,-13.788,-20.737,-11.4,8.799,-17.372,-15.352,-9.866,45.983,57.597,42.617,11.572,51.73,48.503,38.377,-24.066,-42.807,-49.731,-47.716,-33.698,-39.15,-41.044,-31.337,-12.627,-0.215,2.083,-23.042,-16.63,-12.961,-11.424,-20.787,-27.521,-29.461,-16.137,-19.964,-22.148,-25.271,-9.994,23.879,73.249,-18.008,-5.255,11.102,126.742,144.751,112.923,78.128,136.141,126.898,111.052,33.179,11.969,3.42,6.011,21.706,14.875,12.444,3.028,4.888,7.138,4.765,3.954,5.024,4.957,20.501,24.016,24.467,27.452,22.266,23.021,24.164,21.949,25.491,21.297,18.249,23.753,22.9,21.668,9.014,4.151,2.638,1.947,6.502,5.179,4.347,4.433,5.024,5.238,7.852,4.731,4.901,5.643,11.679,13.827,16.246,10.996,12.767,13.934,13.179,4.262,-0.094,1.671,7.943,2.035,1.91,3.43,17.174,23.088,25.904,26.536,20.134,22.104,23.269,21.197,11.8,8.677,8.001,16.378,13.667,12.138,8.799,3.762,2.691,1.494,6.317,5.097,4.161,2.681,2.91,3.16,1.898,2.791,2.912,2.655,0.463,2.12,,,1.261,,
